SubjectID	TrialNum	Amplitude	Width	StartPos	TargetPos	Time	Success	CursorPos	
1	9	384	32	(481,331)	(846,274)	1240	0	(613,236)	
1	9	384	32	(481,331)	(846,274)	1257	0	(613,236)	
1	9	384	32	(481,331)	(846,274)	1275	0	(613,236)	
1	9	384	32	(481,331)	(846,274)	1293	0	(613,237)	
1	9	384	32	(481,331)	(846,274)	1310	0	(615,239)	
1	9	384	32	(481,331)	(846,274)	1327	0	(617,243)	
1	9	384	32	(481,331)	(846,274)	1345	0	(620,247)	
1	9	384	32	(481,331)	(846,274)	1361	0	(622,254)	
1	9	384	32	(481,331)	(846,274)	1379	0	(627,265)	
1	9	384	32	(481,331)	(846,274)	1396	0	(632,281)	
1	9	384	32	(481,331)	(846,274)	1414	0	(637,297)	
1	9	384	32	(481,331)	(846,274)	1431	0	(641,307)	
1	9	384	32	(481,331)	(846,274)	1449	0	(644,317)	
1	9	384	32	(481,331)	(846,274)	1467	0	(646,322)	
1	9	384	32	(481,331)	(846,274)	1484	0	(647,324)	
1	9	384	32	(481,331)	(846,274)	1579	0	(648,326)	
1	9	384	32	(481,331)	(846,274)	1596	0	(650,329)	
1	9	384	32	(481,331)	(846,274)	1613	0	(651,331)	
1	9	384	32	(481,331)	(846,274)	1631	0	(652,332)	
1	9	384	32	(481,331)	(846,274)	1648	0	(653,333)	
1	9	384	32	(481,331)	(846,274)	535	0	(653,333)	
1	9	384	32	(481,331)	(846,274)	552	0	(658,341)	
1	9	384	32	(481,331)	(846,274)	569	0	(669,351)	
1	9	384	32	(481,331)	(846,274)	586	0	(683,367)	
1	9	384	32	(481,331)	(846,274)	603	0	(700,386)	
1	9	384	32	(481,331)	(846,274)	621	0	(710,396)	
1	9	384	32	(481,331)	(846,274)	639	0	(723,410)	
1	9	384	32	(481,331)	(846,274)	656	0	(732,419)	
1	9	384	32	(481,331)	(846,274)	673	0	(740,425)	
1	9	384	32	(481,331)	(846,274)	691	0	(747,429)	
1	9	384	32	(481,331)	(846,274)	707	0	(752,431)	
1	9	384	32	(481,331)	(846,274)	725	0	(758,433)	
1	9	384	32	(481,331)	(846,274)	743	0	(762,434)	
1	9	384	32	(481,331)	(846,274)	760	0	(769,435)	
1	9	384	32	(481,331)	(846,274)	777	0	(775,436)	
1	9	384	32	(481,331)	(846,274)	794	0	(783,436)	
1	9	384	32	(481,331)	(846,274)	811	0	(790,436)	
1	9	384	32	(481,331)	(846,274)	829	0	(798,436)	
1	9	384	32	(481,331)	(846,274)	846	0	(804,436)	
1	9	384	32	(481,331)	(846,274)	864	0	(809,436)	
1	9	384	32	(481,331)	(846,274)	881	0	(814,436)	
1	9	384	32	(481,331)	(846,274)	899	0	(819,434)	
1	9	384	32	(481,331)	(846,274)	915	0	(825,432)	
1	9	384	32	(481,331)	(846,274)	933	0	(831,429)	
1	9	384	32	(481,331)	(846,274)	951	0	(835,427)	
1	9	384	32	(481,331)	(846,274)	968	0	(840,424)	
1	9	384	32	(481,331)	(846,274)	985	0	(849,418)	
1	9	384	32	(481,331)	(846,274)	1002	0	(856,410)	
1	9	384	32	(481,331)	(846,274)	1019	0	(866,398)	
1	9	384	32	(481,331)	(846,274)	1037	0	(874,389)	
1	9	384	32	(481,331)	(846,274)	1055	0	(881,381)	
1	9	384	32	(481,331)	(846,274)	1072	0	(885,376)	
1	9	384	32	(481,331)	(846,274)	1089	0	(890,370)	
1	9	384	32	(481,331)	(846,274)	1107	0	(897,364)	
1	9	384	32	(481,331)	(846,274)	1123	0	(900,360)	
1	9	384	32	(481,331)	(846,274)	1141	0	(904,357)	
1	9	384	32	(481,331)	(846,274)	1159	0	(906,354)	
1	9	384	32	(481,331)	(846,274)	1176	0	(907,353)	
1	9	384	32	(481,331)	(846,274)	1194	0	(908,352)	
1	9	384	32	(481,331)	(846,274)	1211	0	(909,351)	
1	9	384	32	(481,331)	(846,274)	1228	0	(909,349)	
1	9	384	32	(481,331)	(846,274)	1245	0	(910,347)	
1	9	384	32	(481,331)	(846,274)	1588	0	(911,346)	
1	9	384	32	(481,331)	(846,274)	1606	0	(911,344)	
1	9	384	32	(481,331)	(846,274)	1623	0	(911,343)	
1	9	384	32	(481,331)	(846,274)	1640	0	(911,342)	
1	9	384	32	(481,331)	(846,274)	1658	0	(911,341)	
1	9	384	32	(481,331)	(846,274)	1675	0	(911,340)	
1	9	384	32	(481,331)	(846,274)	1691	0	(910,336)	
1	9	384	32	(481,331)	(846,274)	1709	0	(909,332)	
1	9	384	32	(481,331)	(846,274)	1727	0	(908,326)	
1	9	384	32	(481,331)	(846,274)	1744	0	(908,320)	
1	9	384	32	(481,331)	(846,274)	1762	0	(908,317)	
1	9	384	32	(481,331)	(846,274)	1779	0	(908,316)	
1	9	384	32	(481,331)	(846,274)	1796	0	(907,316)	
1	9	384	32	(481,331)	(846,274)	1814	0	(902,316)	
1	9	384	32	(481,331)	(846,274)	1831	0	(895,316)	
1	9	384	32	(481,331)	(846,274)	1848	0	(890,316)	
1	9	384	32	(481,331)	(846,274)	1866	0	(884,316)	
1	9	384	32	(481,331)	(846,274)	1883	0	(878,316)	
1	9	384	32	(481,331)	(846,274)	4197	0	(846,274)	
1	10	256	16	(481,331)	(212,359)	526	0	(487,393)	
1	10	256	16	(481,331)	(212,359)	543	0	(479,400)	
1	10	256	16	(481,331)	(212,359)	560	0	(470,406)	
1	10	256	16	(481,331)	(212,359)	578	0	(457,412)	
1	10	256	16	(481,331)	(212,359)	595	0	(443,416)	
1	10	256	16	(481,331)	(212,359)	612	0	(426,419)	
1	10	256	16	(481,331)	(212,359)	630	0	(408,421)	
1	10	256	16	(481,331)	(212,359)	647	0	(390,422)	
1	10	256	16	(481,331)	(212,359)	664	0	(371,422)	
1	10	256	16	(481,331)	(212,359)	682	0	(355,422)	
1	10	256	16	(481,331)	(212,359)	698	0	(344,422)	
1	10	256	16	(481,331)	(212,359)	717	0	(335,422)	
1	10	256	16	(481,331)	(212,359)	734	0	(326,420)	
1	10	256	16	(481,331)	(212,359)	751	0	(319,419)	
1	10	256	16	(481,331)	(212,359)	768	0	(314,418)	
1	10	256	16	(481,331)	(212,359)	786	0	(311,415)	
1	10	256	16	(481,331)	(212,359)	803	0	(306,414)	
1	10	256	16	(481,331)	(212,359)	820	0	(304,414)	
1	10	256	16	(481,331)	(212,359)	838	0	(304,414)	
1	10	256	16	(481,331)	(212,359)	855	0	(300,414)	
1	10	256	16	(481,331)	(212,359)	873	0	(297,413)	
1	10	256	16	(481,331)	(212,359)	890	0	(293,413)	
1	10	256	16	(481,331)	(212,359)	1170	0	(287,412)	
1	10	256	16	(481,331)	(212,359)	1188	0	(278,411)	
1	10	256	16	(481,331)	(212,359)	1206	0	(272,409)	
1	10	256	16	(481,331)	(212,359)	1223	0	(261,407)	
1	10	256	16	(481,331)	(212,359)	1240	0	(254,406)	
1	10	256	16	(481,331)	(212,359)	1257	0	(246,405)	
1	10	256	16	(481,331)	(212,359)	1275	0	(211,404)	
1	10	256	16	(481,331)	(212,359)	1293	0	(211,403)	
1	10	256	16	(481,331)	(212,359)	2601	0	(212,359)	
1	11	384	32	(481,331)	(848,341)	526	1	(525,379)	
1	11	384	32	(481,331)	(848,341)	543	1	(537,379)	
1	11	384	32	(481,331)	(848,341)	560	1	(563,378)	
1	11	384	32	(481,331)	(848,341)	578	1	(592,373)	
1	11	384	32	(481,331)	(848,341)	595	1	(617,369)	
1	11	384	32	(481,331)	(848,341)	612	1	(649,365)	
1	11	384	32	(481,331)	(848,341)	630	1	(701,357)	
1	11	384	32	(481,331)	(848,341)	647	1	(748,349)	
1	11	384	32	(481,331)	(848,341)	664	1	(778,342)	
1	11	384	32	(481,331)	(848,341)	682	1	(810,336)	
1	11	384	32	(481,331)	(848,341)	698	1	(827,335)	
1	11	384	32	(481,331)	(848,341)	717	1	(839,335)	
1	11	384	32	(481,331)	(848,341)	734	1	(846,335)	
1	11	384	32	(481,331)	(848,341)	751	1	(847,335)	
1	11	384	32	(481,331)	(848,341)	768	1	(848,335)	
1	11	384	32	(481,331)	(848,341)	786	1	(849,336)	
1	11	384	32	(481,331)	(848,341)	803	1	(849,337)	
1	11	384	32	(481,331)	(848,341)	820	1	(850,337)	
1	11	384	32	(481,331)	(848,341)	838	1	(850,339)	
1	11	384	32	(481,331)	(848,341)	855	1	(851,342)	
1	11	384	32	(481,331)	(848,341)	873	1	(853,345)	
1	11	384	32	(481,331)	(848,341)	890	1	(855,350)	
1	11	384	32	(481,331)	(848,341)	1170	1	(858,354)	
1	11	384	32	(481,331)	(848,341)	1188	1	(858,357)	
1	11	384	32	(481,331)	(848,341)	1592	1	(848,341)	
1	12	256	16	(481,331)	(636,124)	526	1	(524,332)	
1	12	256	16	(481,331)	(636,124)	543	1	(541,302)	
1	12	256	16	(481,331)	(636,124)	560	1	(553,281)	
1	12	256	16	(481,331)	(636,124)	578	1	(569,259)	
1	12	256	16	(481,331)	(636,124)	595	1	(578,244)	
1	12	256	16	(481,331)	(636,124)	612	1	(587,235)	
1	12	256	16	(481,331)	(636,124)	630	1	(597,227)	
1	12	256	16	(481,331)	(636,124)	647	1	(607,219)	
1	12	256	16	(481,331)	(636,124)	664	1	(616,212)	
1	12	256	16	(481,331)	(636,124)	682	1	(624,207)	
1	12	256	16	(481,331)	(636,124)	698	1	(631,201)	
1	12	256	16	(481,331)	(636,124)	717	1	(637,194)	
1	12	256	16	(481,331)	(636,124)	734	1	(646,186)	
1	12	256	16	(481,331)	(636,124)	751	1	(650,180)	
1	12	256	16	(481,331)	(636,124)	884	1	(636,124)	
